potato_id,image,bbox_json,area,grade,signal_bits,lane,total_defects,defect_counts_json,defects_json
2025110513292705,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/309e98ef-Pic_2025_10_21_154948_224.jpeg,"[840, 2429, 762, 579]",435767.0,OK_S7,00000010,7,4,"{""scabs"": 1, ""red_spots"": 3}","[{""class"": ""scabs"", ""confidence"": 0.5697947144508362, ""obb"": {""xyxyxyxy"": [[1462.5576171875, 2850.508056640625], [1469.627197265625, 2673.052490234375], [1288.40576171875, 2665.832763671875], [1281.336181640625, 2843.288330078125]], ""xywhr"": [1375.481689453125, 2758.17041015625, 181.36526489257812, 177.5961456298828, 0.03981702774763107], ""area"": 32180.0}}, {""class"": ""red_spots"", ""confidence"": 0.42956122756004333, ""obb"": {""xyxyxyxy"": [[1387.4853515625, 2623.17724609375], [1389.6279296875, 2496.009765625], [1200.141845703125, 2492.81689453125], [1197.999267578125, 2619.984375]], ""xywhr"": [1293.8135986328125, 2557.9970703125, 189.51307678222656, 127.18550109863281, 0.016847573220729828], ""area"": 24076.5}}, {""class"": ""red_spots"", ""confidence"": 0.3391754925251007, ""obb"": {""xyxyxyxy"": [[1039.776123046875, 2933.897216796875], [1045.8818359375, 2799.593505859375], [922.2615356445312, 2793.973388671875], [916.1558227539062, 2928.277099609375]], ""xywhr"": [981.0188598632812, 2863.935302734375, 123.74798583984375, 134.44265747070312, 0.04543032497167587], ""area"": 16576.5}}, {""class"": ""red_spots"", ""confidence"": 0.3179611265659332, ""obb"": {""xyxyxyxy"": [[1290.6744384765625, 2906.81689453125], [1304.3126220703125, 2523.6884765625], [1005.8118286132812, 2513.06298828125], [992.1736450195312, 2896.19140625]], ""xywhr"": [1148.2431640625, 2709.93994140625, 298.68988037109375, 383.3711242675781, 0.035581912845373154], ""area"": 114460.5}}]"
2025110513292706,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/309e98ef-Pic_2025_10_21_154948_224.jpeg,"[2301, 1872, 808, 498]",401079.0,NG,00000001,8,3,"{""red_spots"": 1, ""pits"": 1, ""black_spots"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.7705639004707336, ""obb"": {""xyxyxyxy"": [[2914.98388671875, 2322.440673828125], [2915.28857421875, 1900.762451171875], [2515.6025390625, 1900.473388671875], [2515.2978515625, 2322.151611328125]], ""xywhr"": [2715.293212890625, 2111.45703125, 399.68621826171875, 421.67828369140625, 0.0007227049791254103], ""area"": 168589.0}}, {""class"": ""pits"", ""confidence"": 0.6654420495033264, ""obb"": {""xyxyxyxy"": [[2329.064453125, 2210.65673828125], [2418.2939453125, 2210.47802734375], [2418.04541015625, 2086.55419921875], [2328.81591796875, 2086.73291015625]], ""xywhr"": [2373.554931640625, 2148.60546875, 123.92401123046875, 89.2298355102539, 1.5687912702560425], ""area"": 11098.0}}, {""class"": ""black_spots"", ""confidence"": 0.37908855080604553, ""obb"": {""xyxyxyxy"": [[2972.1337890625, 2009.63671875], [2974.5341796875, 1930.269775390625], [2894.09033203125, 1927.836669921875], [2891.68994140625, 2007.20361328125]], ""xywhr"": [2933.112060546875, 1968.7366943359375, 80.48067474365234, 79.4032211303711, 0.03023648075759411], ""area"": 6406.0}}]"
2025110513292707,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/309e98ef-Pic_2025_10_21_154948_224.jpeg,"[2791, 185, 714, 499]",354113.0,NG,00000001,8,5,"{""black_spots"": 1, ""pits"": 2, ""red_spots"": 1, ""scabs"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.5402957201004028, ""obb"": {""xyxyxyxy"": [[3179.92822265625, 577.92041015625], [3184.33935546875, 471.9981689453125], [3072.23974609375, 467.3297119140625], [3067.82861328125, 573.251953125]], ""xywhr"": [3126.083984375, 522.6250610351562, 112.1968765258789, 106.0140380859375, 0.041621118783950806], ""area"": 11892.0}}, {""class"": ""pits"", ""confidence"": 0.3984118700027466, ""obb"": {""xyxyxyxy"": [[2874.933349609375, 495.3000793457031], [2879.688720703125, 389.8390197753906], [2806.972412109375, 386.5602722167969], [2802.217041015625, 492.0213317871094]], ""xywhr"": [2840.952880859375, 440.93017578125, 72.79020690917969, 105.56822204589844, 0.045059096068143845], ""area"": 7698.5}}, {""class"": ""red_spots"", ""confidence"": 0.36421871185302734, ""obb"": {""xyxyxyxy"": [[3298.029541015625, 457.470947265625], [3305.101318359375, 275.87445068359375], [3128.475341796875, 268.99603271484375], [3121.403564453125, 450.592529296875]], ""xywhr"": [3213.25244140625, 363.2334899902344, 176.7596435546875, 181.734130859375, 0.03892363980412483], ""area"": 32263.0}}, {""class"": ""scabs"", ""confidence"": 0.2968127131462097, ""obb"": {""xyxyxyxy"": [[3180.675048828125, 583.3038330078125], [3185.001220703125, 475.8743896484375], [3073.100830078125, 471.3680419921875], [3068.774658203125, 578.7974853515625]], ""xywhr"": [3126.887939453125, 527.3359375, 111.9913330078125, 107.51649475097656, 0.040249019861221313], ""area"": 12062.5}}, {""class"": ""pits"", ""confidence"": 0.2569369077682495, ""obb"": {""xyxyxyxy"": [[3497.784912109375, 421.56268310546875], [3501.469970703125, 247.62939453125], [3328.467529296875, 243.9638671875], [3324.782470703125, 417.89715576171875]], ""xywhr"": [3413.126220703125, 332.7632751464844, 173.04139709472656, 173.97232055664062, 0.02118464559316635], ""area"": 30118.0}}]"
2025110513292708,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/309e98ef-Pic_2025_10_21_154948_224.jpeg,"[2675, 1281, 884, 554]",483132.0,NG,00000001,8,4,"{""red_spots"": 1, ""scabs"": 2, ""pits"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.4762153625488281, ""obb"": {""xyxyxyxy"": [[3325.77294921875, 1548.198486328125], [3329.72607421875, 1350.850341796875], [3080.85693359375, 1345.865478515625], [3076.90380859375, 1543.213623046875]], ""xywhr"": [3203.31494140625, 1447.031982421875, 248.9192657470703, 197.3876495361328, 0.020027605816721916], ""area"": 49322.0}}, {""class"": ""scabs"", ""confidence"": 0.441253662109375, ""obb"": {""xyxyxyxy"": [[3568.044677734375, 1698.169677734375], [3570.555419921875, 1483.68505859375], [3430.775634765625, 1482.048583984375], [3428.264892578125, 1696.533203125]], ""xywhr"": [3499.41015625, 1590.109130859375, 139.7894744873047, 214.4994354248047, 0.011706434190273285], ""area"": 30033.0}}, {""class"": ""scabs"", ""confidence"": 0.4336063861846924, ""obb"": {""xyxyxyxy"": [[2811.878173828125, 1701.5328369140625], [2813.263916015625, 1545.6060791015625], [2677.386962890625, 1544.3983154296875], [2676.001220703125, 1700.3250732421875]], ""xywhr"": [2744.632568359375, 1622.965576171875, 135.88233947753906, 155.9328155517578, 0.008888175711035728], ""area"": 21139.5}}, {""class"": ""pits"", ""confidence"": 0.3394595980644226, ""obb"": {""xyxyxyxy"": [[3569.11572265625, 1705.8331298828125], [3571.861328125, 1471.2574462890625], [3404.91162109375, 1469.3035888671875], [3402.166015625, 1703.8792724609375]], ""xywhr"": [3487.013671875, 1587.568359375, 166.96131896972656, 234.59182739257812, 0.011703157797455788], ""area"": 39082.0}}]"
2025110513292709,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/309e98ef-Pic_2025_10_21_154948_224.jpeg,"[432, -32, 632, 179]",110567.5,OK_S3,00100000,3,0,{},[]
2025110513292710,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/32baca87-Pic_2025_10_21_154327_61.jpeg,"[2797, 855, 551, 438]",237838.0,NG,00000001,8,3,"{""black_spots"": 1, ""scabs"": 2}","[{""class"": ""black_spots"", ""confidence"": 0.6285713911056519, ""obb"": {""xyxyxyxy"": [[3170.2119140625, 1075.83984375], [3174.69384765625, 1010.8641967773438], [3107.833984375, 1006.2521362304688], [3103.35205078125, 1071.227783203125]], ""xywhr"": [3139.02294921875, 1041.0460205078125, 67.0186996459961, 65.13008117675781, 0.0688713788986206], ""area"": 4371.0}}, {""class"": ""scabs"", ""confidence"": 0.5595886707305908, ""obb"": {""xyxyxyxy"": [[3269.255859375, 999.9755859375], [3272.0751953125, 893.604248046875], [3143.44921875, 890.195068359375], [3140.6298828125, 996.56640625]], ""xywhr"": [3206.3525390625, 945.0853271484375, 128.67117309570312, 106.40865325927734, 0.026498058810830116], ""area"": 13683.0}}, {""class"": ""scabs"", ""confidence"": 0.2948615550994873, ""obb"": {""xyxyxyxy"": [[3098.528076171875, 1217.332275390625], [3099.159423828125, 1094.92822265625], [2974.231689453125, 1094.283935546875], [2973.600341796875, 1216.68798828125]], ""xywhr"": [3036.3798828125, 1155.80810546875, 124.92936706542969, 122.4057388305664, 0.005157336592674255], ""area"": 15313.0}}]"
2025110513292711,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/32baca87-Pic_2025_10_21_154327_61.jpeg,"[488, 367, 583, 388]",221481.0,OK_S6,00000100,6,2,"{""red_spots"": 2}","[{""class"": ""red_spots"", ""confidence"": 0.8412762880325317, ""obb"": {""xyxyxyxy"": [[894.3556518554688, 654.9063110351562], [900.1206665039062, 423.99371337890625], [672.6807250976562, 418.31536865234375], [666.9157104492188, 649.2279663085938]], ""xywhr"": [783.5181884765625, 536.61083984375, 227.51083374023438, 230.98452758789062, 0.02496126852929592], ""area"": 52698.0}}, {""class"": ""red_spots"", ""confidence"": 0.3212325870990753, ""obb"": {""xyxyxyxy"": [[638.0008544921875, 575.788330078125], [643.900634765625, 474.4819030761719], [553.0340576171875, 469.1900329589844], [547.13427734375, 570.4964599609375]], ""xywhr"": [595.5174560546875, 522.4891967773438, 91.02049255371094, 101.47809600830078, 0.05817161500453949], ""area"": 9168.0}}]"
2025110513292712,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/3b7c3445-Pic_2025_10_21_154807_184.jpeg,"[2739, 2607, 543, 391]",208986.0,OK_S5,00001000,5,3,"{""black_spots"": 2, ""red_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.44103488326072693, ""obb"": {""xyxyxyxy"": [[3051.027099609375, 2851.41943359375], [3054.859130859375, 2770.787109375], [2968.255615234375, 2766.67138671875], [2964.423583984375, 2847.3037109375]], ""xywhr"": [3009.641357421875, 2809.04541015625, 86.70137786865234, 80.72334289550781, 0.04748646169900894], ""area"": 7020.5}}, {""class"": ""red_spots"", ""confidence"": 0.3943284749984741, ""obb"": {""xyxyxyxy"": [[3253.52197265625, 2957.39013671875], [3256.83203125, 2822.14599609375], [3149.8134765625, 2819.52685546875], [3146.50341796875, 2954.77099609375]], ""xywhr"": [3201.667724609375, 2888.45849609375, 107.05058288574219, 135.2847900390625, 0.02446991577744484], ""area"": 14454.0}}, {""class"": ""black_spots"", ""confidence"": 0.3222011923789978, ""obb"": {""xyxyxyxy"": [[3044.193359375, 2981.146240234375], [3045.7216796875, 2911.060791015625], [2983.681640625, 2909.708251953125], [2982.1533203125, 2979.793701171875]], ""xywhr"": [3013.9375, 2945.42724609375, 62.054664611816406, 70.10197448730469, 0.021800991147756577], ""area"": 4342.0}}]"
2025110513292801,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/a519ccb1-Pic_2025_10_21_153851_22.jpeg,"[2447, 1980, 653, 421]",272236.5,OK_S7,00000010,7,2,"{""red_spots"": 2}","[{""class"": ""red_spots"", ""confidence"": 0.381513386964798, ""obb"": {""xyxyxyxy"": [[2749.39306640625, 2346.408935546875], [2755.2001953125, 2056.843505859375], [2516.50830078125, 2052.056884765625], [2510.701171875, 2341.622314453125]], ""xywhr"": [2632.95068359375, 2199.23291015625, 238.73977661132812, 289.62371826171875, 0.020051388069987297], ""area"": 69217.5}}, {""class"": ""red_spots"", ""confidence"": 0.29170292615890503, ""obb"": {""xyxyxyxy"": [[2946.093017578125, 2268.55419921875], [2954.351318359375, 2067.25537109375], [2761.809326171875, 2059.3564453125], [2753.551025390625, 2260.6552734375]], ""xywhr"": [2853.951171875, 2163.955322265625, 192.70379638671875, 201.46820068359375, 0.04100262373685837], ""area"": 38857.0}}]"
2025110513292802,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/b1e224e1-Pic_2025_10_21_154312_46.jpeg,"[2404, 477, 632, 488]",298335.0,OK_S7,00000010,7,2,"{""red_spots"": 2}","[{""class"": ""red_spots"", ""confidence"": 0.3044205605983734, ""obb"": {""xyxyxyxy"": [[2983.05517578125, 835.1539306640625], [2993.0224609375, 659.200439453125], [2862.7080078125, 651.818603515625], [2852.74072265625, 827.7720947265625]], ""xywhr"": [2922.881591796875, 743.4862670898438, 130.52354431152344, 176.23556518554688, 0.05658558011054993], ""area"": 23136.0}}, {""class"": ""red_spots"", ""confidence"": 0.2950618267059326, ""obb"": {""xyxyxyxy"": [[2815.006103515625, 651.6092529296875], [2820.672607421875, 513.0487060546875], [2665.605224609375, 506.7068786621094], [2659.938720703125, 645.2674560546875]], ""xywhr"": [2740.3056640625, 579.1580810546875, 155.19696044921875, 138.67642211914062, 0.04087444767355919], ""area"": 21572.5}}]"
2025110513292803,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[2385, 2421, 763, 435]",329134.0,OK_S7,00000010,7,3,"{""red_spots"": 1, ""black_spots"": 1, ""scabs"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.5590844750404358, ""obb"": {""xyxyxyxy"": [[2961.28466796875, 2633.67724609375], [2963.4560546875, 2476.3564453125], [2691.05224609375, 2472.59619140625], [2688.880859375, 2629.9169921875]], ""xywhr"": [2826.16845703125, 2553.13671875, 272.4295349121094, 157.33602905273438, 0.013802643865346909], ""area"": 42792.5}}, {""class"": ""black_spots"", ""confidence"": 0.31496334075927734, ""obb"": {""xyxyxyxy"": [[2565.61328125, 2641.823486328125], [2565.685546875, 2584.256591796875], [2511.5947265625, 2584.188720703125], [2511.5224609375, 2641.755615234375]], ""xywhr"": [2538.60400390625, 2613.006103515625, 54.0910758972168, 57.56715774536133, 0.0012531005777418613], ""area"": 3078.0}}, {""class"": ""scabs"", ""confidence"": 0.30420538783073425, ""obb"": {""xyxyxyxy"": [[3003.375244140625, 2817.04541015625], [3009.489990234375, 2629.41796875], [2850.455810546875, 2624.23486328125], [2844.341064453125, 2811.8623046875]], ""xywhr"": [2926.91552734375, 2720.64013671875, 159.11886596679688, 187.72702026367188, 0.03257939592003822], ""area"": 29845.5}}]"
2025110513292804,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[482, 724, 752, 482]",357790.5,OK_S7,00000010,7,2,"{""black_spots"": 1, ""red_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.4615463316440582, ""obb"": {""xyxyxyxy"": [[935.7062377929688, 1097.1304931640625], [1001.0205688476562, 1096.4969482421875], [1000.3003540039062, 1022.2384643554688], [934.9860229492188, 1022.8718872070312]], ""xywhr"": [968.0032958984375, 1059.6844482421875, 74.26201629638672, 65.3173599243164, 1.561098337173462], ""area"": 4917.5}}, {""class"": ""red_spots"", ""confidence"": 0.402089923620224, ""obb"": {""xyxyxyxy"": [[945.8795166015625, 1019.6318359375], [949.8048095703125, 814.756103515625], [660.927001953125, 809.221435546875], [657.001708984375, 1014.09716796875]], ""xywhr"": [803.4032592773438, 914.4266357421875, 288.93084716796875, 204.9132843017578, 0.01915678381919861], ""area"": 59160.0}}]"
2025110513292805,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[795, 1248, 799, 541]",430521.0,OK_S7,00000010,7,1,"{""red_spots"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.3193832337856293, ""obb"": {""xyxyxyxy"": [[1088.4979248046875, 1502.709228515625], [1089.9603271484375, 1344.162109375], [922.0635986328125, 1342.613525390625], [920.6011962890625, 1501.16064453125]], ""xywhr"": [1005.28076171875, 1422.661376953125, 167.90383911132812, 158.55392456054688, 0.009223359636962414], ""area"": 26551.0}}]"
2025110513292806,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[2797, 1827, 637, 512]",324678.0,NG,00000001,8,2,"{""pits"": 1, ""red_spots"": 1}","[{""class"": ""pits"", ""confidence"": 0.48495617508888245, ""obb"": {""xyxyxyxy"": [[2907.288818359375, 2068.6416015625], [2911.247802734375, 1952.2071533203125], [2803.994873046875, 1948.5601806640625], [2800.035888671875, 2064.99462890625]], ""xywhr"": [2855.641845703125, 2008.6009521484375, 107.314697265625, 116.50178527832031, 0.03398960456252098], ""area"": 12484.0}}, {""class"": ""red_spots"", ""confidence"": 0.3886001706123352, ""obb"": {""xyxyxyxy"": [[3294.136962890625, 2249.03564453125], [3307.334228515625, 1902.7337646484375], [2959.353759765625, 1889.4725341796875], [2946.156494140625, 2235.7744140625]], ""xywhr"": [3126.745361328125, 2069.254150390625, 348.2330627441406, 346.55328369140625, 0.038090456277132034], ""area"": 120757.5}}]"
2025110513292807,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[2109, 1833, 697, 515]",355587.0,NG,00000001,8,4,"{""scabs"": 3, ""black_spots"": 1}","[{""class"": ""scabs"", ""confidence"": 0.8512235283851624, ""obb"": {""xyxyxyxy"": [[2273.270751953125, 2245.72705078125], [2278.916259765625, 1875.873046875], [2094.766357421875, 1873.06201171875], [2089.120849609375, 2242.916015625]], ""xywhr"": [2184.0185546875, 2059.39453125, 184.17117309570312, 369.8970031738281, 0.0152628468349576], ""area"": 68000.5}}, {""class"": ""scabs"", ""confidence"": 0.6227582097053528, ""obb"": {""xyxyxyxy"": [[2695.206787109375, 2302.3515625], [2711.333740234375, 1967.35986328125], [2397.371826171875, 1952.2451171875], [2381.244873046875, 2287.23681640625]], ""xywhr"": [2546.289306640625, 2127.29833984375, 314.32562255859375, 335.3797912597656, 0.048104774206876755], ""area"": 105430.0}}, {""class"": ""black_spots"", ""confidence"": 0.411186158657074, ""obb"": {""xyxyxyxy"": [[2296.2138671875, 1981.9366455078125], [2299.8701171875, 1923.5845947265625], [2251.53955078125, 1920.5562744140625], [2247.88330078125, 1978.9083251953125]], ""xywhr"": [2273.876708984375, 1951.2464599609375, 48.42536163330078, 58.46641159057617, 0.0625775009393692], ""area"": 2823.5}}, {""class"": ""scabs"", ""confidence"": 0.31352147459983826, ""obb"": {""xyxyxyxy"": [[2832.193359375, 2188.203369140625], [2834.30078125, 2058.098876953125], [2755.1689453125, 2056.817138671875], [2753.0615234375, 2186.921630859375]], ""xywhr"": [2793.68115234375, 2122.51025390625, 79.14234924316406, 130.12167358398438, 0.01619705557823181], ""area"": 10274.0}}]"
2025110513292808,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[2868, 140, 738, 504]",365054.0,NG,00000001,8,6,"{""scabs"": 2, ""black_spots"": 4}","[{""class"": ""scabs"", ""confidence"": 0.7916713953018188, ""obb"": {""xyxyxyxy"": [[3398.715087890625, 295.94122314453125], [3403.082763671875, 157.59161376953125], [3231.901123046875, 152.1871337890625], [3227.533447265625, 290.5367431640625]], ""xywhr"": [3315.30810546875, 224.06417846679688, 171.26705932617188, 138.41856384277344, 0.03156111389398575], ""area"": 23689.5}}, {""class"": ""scabs"", ""confidence"": 0.705977201461792, ""obb"": {""xyxyxyxy"": [[2985.054931640625, 428.8955078125], [2986.914794921875, 267.36639404296875], [2865.484619140625, 265.9683837890625], [2863.624755859375, 427.49749755859375]], ""xywhr"": [2925.269775390625, 347.43194580078125, 121.43803405761719, 161.5398406982422, 0.011512626893818378], ""area"": 19624.5}}, {""class"": ""black_spots"", ""confidence"": 0.6992875933647156, ""obb"": {""xyxyxyxy"": [[3277.358154296875, 557.2625732421875], [3277.905517578125, 448.7840270996094], [3163.037353515625, 448.2044982910156], [3162.489990234375, 556.6830444335938]], ""xywhr"": [3220.19775390625, 502.7335510253906, 114.8694839477539, 108.47993469238281, 0.0050452654249966145], ""area"": 12423.5}}, {""class"": ""black_spots"", ""confidence"": 0.35629016160964966, ""obb"": {""xyxyxyxy"": [[3135.469482421875, 428.24951171875], [3137.854736328125, 375.2423095703125], [3081.390869140625, 372.70147705078125], [3079.005615234375, 425.70867919921875]], ""xywhr"": [3108.43017578125, 400.4754943847656, 56.52117156982422, 53.06083297729492, 0.044968653470277786], ""area"": 2974.0}}, {""class"": ""black_spots"", ""confidence"": 0.3215346038341522, ""obb"": {""xyxyxyxy"": [[3102.328125, 313.89031982421875], [3105.74169921875, 262.80291748046875], [3058.6865234375, 259.65899658203125], [3055.27294921875, 310.74639892578125]], ""xywhr"": [3080.50732421875, 286.774658203125, 47.1600227355957, 51.201324462890625, 0.06671468168497086], ""area"": 2406.0}}, {""class"": ""black_spots"", ""confidence"": 0.2995488941669464, ""obb"": {""xyxyxyxy"": [[3159.88037109375, 541.554931640625], [3162.5419921875, 449.0975341796875], [3061.39208984375, 446.18560791015625], [3058.73046875, 538.6430053710938]], ""xywhr"": [3110.63623046875, 493.8702697753906, 101.19171905517578, 92.4957046508789, 0.028780117630958557], ""area"": 9301.0}}]"
2025110513292809,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[750, 2437, 814, 413]",333327.5,OK_S7,00000010,7,4,"{""scabs"": 1, ""red_spots"": 2, ""black_spots"": 1}","[{""class"": ""scabs"", ""confidence"": 0.7413721680641174, ""obb"": {""xyxyxyxy"": [[884.407958984375, 2768.23828125], [886.751953125, 2624.40576171875], [770.27978515625, 2622.5078125], [767.935791015625, 2766.34033203125]], ""xywhr"": [827.3438720703125, 2695.373046875, 116.48765563964844, 143.8513641357422, 0.016294987872242928], ""area"": 16781.0}}, {""class"": ""red_spots"", ""confidence"": 0.6914283037185669, ""obb"": {""xyxyxyxy"": [[1134.7056884765625, 2644.79931640625], [1136.9156494140625, 2507.37060546875], [1001.6505737304688, 2505.1953125], [999.4406127929688, 2642.6240234375]], ""xywhr"": [1068.1781005859375, 2574.997314453125, 135.28253173828125, 137.44638061523438, 0.01607927307486534], ""area"": 18499.0}}, {""class"": ""black_spots"", ""confidence"": 0.3720794916152954, ""obb"": {""xyxyxyxy"": [[1004.2944946289062, 2833.77587890625], [1005.2444458007812, 2760.353515625], [931.4503784179688, 2759.39892578125], [930.5004272460938, 2832.8212890625]], ""xywhr"": [967.8724365234375, 2796.58740234375, 73.80029296875, 73.42852783203125, 0.012937252409756184], ""area"": 5403.0}}, {""class"": ""red_spots"", ""confidence"": 0.2717716693878174, ""obb"": {""xyxyxyxy"": [[1398.944580078125, 2777.482666015625], [1404.913330078125, 2521.370361328125], [1114.079833984375, 2514.592529296875], [1108.111083984375, 2770.704833984375]], ""xywhr"": [1256.51220703125, 2646.03759765625, 290.9125061035156, 256.18194580078125, 0.023300891742110252], ""area"": 74282.0}}]"
2025110513292810,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/c80481f7-Pic_2025_10_21_154620_148.jpeg,"[2193, 1318, 711, 409]",285288.0,NG,00000001,8,4,"{""scabs"": 3, ""red_spots"": 1}","[{""class"": ""scabs"", ""confidence"": 0.9634234309196472, ""obb"": {""xyxyxyxy"": [[2894.24609375, 1592.3013916015625], [2907.34033203125, 1369.3995361328125], [2701.95166015625, 1357.3341064453125], [2688.857421875, 1580.2359619140625]], ""xywhr"": [2798.098876953125, 1474.8177490234375, 205.7425994873047, 223.2861328125, 0.05867729336023331], ""area"": 46094.0}}, {""class"": ""scabs"", ""confidence"": 0.8112624883651733, ""obb"": {""xyxyxyxy"": [[2434.11328125, 1499.7154541015625], [2440.4716796875, 1336.3206787109375], [2258.54296875, 1329.2413330078125], [2252.1845703125, 1492.6361083984375]], ""xywhr"": [2346.328125, 1414.4783935546875, 182.06626892089844, 163.51846313476562, 0.03889377415180206], ""area"": 29708.0}}, {""class"": ""scabs"", ""confidence"": 0.5183659195899963, ""obb"": {""xyxyxyxy"": [[2562.02978515625, 1613.373779296875], [2571.62841796875, 1430.753662109375], [2346.51806640625, 1418.92138671875], [2336.91943359375, 1601.54150390625]], ""xywhr"": [2454.27392578125, 1516.1475830078125, 225.4211883544922, 182.8721160888672, 0.05251365900039673], ""area"": 41380.5}}, {""class"": ""red_spots"", ""confidence"": 0.36932188272476196, ""obb"": {""xyxyxyxy"": [[2309.002685546875, 1593.894775390625], [2309.952392578125, 1481.811767578125], [2221.334228515625, 1481.060791015625], [2220.384521484375, 1593.143798828125]], ""xywhr"": [2265.16845703125, 1537.477783203125, 88.62142944335938, 112.08707427978516, 0.008475094102323055], ""area"": 9912.0}}]"
2025110513292901,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/e6963a94-Pic_2025_10_21_154310_44.jpeg,"[2398, 2415, 593, 400]",232764.0,OK_S6,00000100,6,2,"{""red_spots"": 1, ""black_spots"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.4368934631347656, ""obb"": {""xyxyxyxy"": [[2938.08251953125, 2640.95654296875], [2945.63134765625, 2515.4345703125], [2832.02783203125, 2508.6025390625], [2824.47900390625, 2634.12451171875]], ""xywhr"": [2885.05517578125, 2574.779541015625, 113.80865478515625, 125.7488784790039, 0.06006886810064316], ""area"": 14293.0}}, {""class"": ""black_spots"", ""confidence"": 0.2812179923057556, ""obb"": {""xyxyxyxy"": [[2812.28271484375, 2783.8603515625], [2812.48876953125, 2737.470703125], [2755.78466796875, 2737.21875], [2755.57861328125, 2783.6083984375]], ""xywhr"": [2784.03369140625, 2760.53955078125, 56.70454025268555, 46.3900032043457, 0.004440623801201582], ""area"": 2622.0}}]"
2025110513292902,/tmp/potato_inspection_system/data/test/project-3-at-2025-11-04-13-44-8dae778d_new/images/test/e6963a94-Pic_2025_10_21_154310_44.jpeg,"[2515, 1282, 616, 414]",253995.0,OK_S6,00000100,6,2,"{""red_spots"": 2}","[{""class"": ""red_spots"", ""confidence"": 0.7281681299209595, ""obb"": {""xyxyxyxy"": [[2933.165283203125, 1668.209716796875], [2935.148193359375, 1532.94677734375], [2740.420654296875, 1530.092041015625], [2738.437744140625, 1665.35498046875]], ""xywhr"": [2836.79296875, 1599.15087890625, 194.74844360351562, 135.27740478515625, 0.01465914212167263], ""area"": 26427.5}}, {""class"": ""red_spots"", ""confidence"": 0.7021340727806091, ""obb"": {""xyxyxyxy"": [[2784.394775390625, 1511.7137451171875], [2785.868896484375, 1358.0765380859375], [2614.783447265625, 1356.4351806640625], [2613.309326171875, 1510.0723876953125]], ""xywhr"": [2699.589111328125, 1434.074462890625, 171.09312438964844, 153.6442413330078, 0.00959374662488699], ""area"": 26250.0}}]"
