potato_id,image,bbox_json,area,grade,signal_bits,lane,total_defects,defect_counts_json,defects_json
2025110411230032,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/8c6292b1-Pic_2025_10_21_155124_255.jpeg,"[121, 0, 3975, 2742]",4519558.5,OK_S7,00000010,7,2,"{""black_spots"": 1, ""red_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.3226566016674042, ""obb"": {""xyxyxyxy"": [[595.7200927734375, 1624.3402099609375], [598.3477783203125, 1492.6114501953125], [474.9343566894531, 1490.1495361328125], [472.3066101074219, 1621.8782958984375]], ""xywhr"": [535.3272094726562, 1557.244873046875, 123.43802642822266, 131.75503540039062, 0.019945308566093445], ""area"": 16246.5}}, {""class"": ""red_spots"", ""confidence"": 0.31307533383369446, ""obb"": {""xyxyxyxy"": [[495.4698181152344, 1571.9620361328125], [500.4997863769531, 1359.4493408203125], [303.8396301269531, 1354.7945556640625], [298.8096618652344, 1567.3072509765625]], ""xywhr"": [399.65472412109375, 1463.3782958984375, 196.71522521972656, 212.5721435546875, 0.02366453781723976], ""area"": 41885.0}}]"
2025110411230033,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/97c16d39-Pic_2025_10_21_154340_74.jpeg,"[2282, 2623, 444, 273]",79068.0,NG,00000001,8,4,"{""black_spots"": 3, ""red_spots"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.4568156898021698, ""obb"": {""xyxyxyxy"": [[2483.063232421875, 2756.055419921875], [2485.718505859375, 2688.155029296875], [2420.831298828125, 2685.617431640625], [2418.176025390625, 2753.517822265625]], ""xywhr"": [2451.947265625, 2720.83642578125, 64.93693542480469, 67.95218658447266, 0.03908804804086685], ""area"": 4426.0}}, {""class"": ""black_spots"", ""confidence"": 0.4548245668411255, ""obb"": {""xyxyxyxy"": [[2533.355712890625, 2905.946044921875], [2533.841064453125, 2794.125732421875], [2421.678466796875, 2793.638916015625], [2421.193115234375, 2905.459228515625]], ""xywhr"": [2477.51708984375, 2849.79248046875, 112.1636962890625, 111.82145690917969, 0.004341472871601582], ""area"": 12488.0}}, {""class"": ""black_spots"", ""confidence"": 0.40004655718803406, ""obb"": {""xyxyxyxy"": [[2694.003662109375, 2761.425048828125], [2698.461181640625, 2682.174560546875], [2613.206298828125, 2677.379150390625], [2608.748779296875, 2756.629638671875]], ""xywhr"": [2653.60498046875, 2719.402099609375, 85.38970947265625, 79.37581634521484, 0.056186072528362274], ""area"": 6777.0}}, {""class"": ""red_spots"", ""confidence"": 0.33422422409057617, ""obb"": {""xyxyxyxy"": [[2365.720703125, 2954.231201171875], [2369.24072265625, 2701.780517578125], [2216.9619140625, 2699.656982421875], [2213.44189453125, 2952.107666015625]], ""xywhr"": [2291.34130859375, 2826.944091796875, 152.2933807373047, 252.47518920898438, 0.013942803256213665], ""area"": 38589.5}}]"
2025110411230034,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/97c16d39-Pic_2025_10_21_154340_74.jpeg,"[2775, 2091, 606, 353]",140690.0,NG,00000001,8,3,"{""scabs"": 3}","[{""class"": ""scabs"", ""confidence"": 0.6915158629417419, ""obb"": {""xyxyxyxy"": [[3382.942138671875, 2364.015625], [3392.340576171875, 2223.943359375], [3233.039306640625, 2213.2548828125], [3223.640869140625, 2353.3271484375]], ""xywhr"": [3307.99072265625, 2288.63525390625, 159.65936279296875, 140.3870086669922, 0.06699668616056442], ""area"": 22444.5}}, {""class"": ""scabs"", ""confidence"": 0.5698573589324951, ""obb"": {""xyxyxyxy"": [[3260.05908203125, 2462.2197265625], [3266.3564453125, 2326.23779296875], [3129.38525390625, 2319.89453125], [3123.087890625, 2455.87646484375]], ""xywhr"": [3194.72216796875, 2391.05712890625, 137.11819458007812, 136.1276092529297, 0.04627661779522896], ""area"": 18674.0}}, {""class"": ""scabs"", ""confidence"": 0.2545022964477539, ""obb"": {""xyxyxyxy"": [[3349.42626953125, 2458.03076171875], [3359.99658203125, 2254.26806640625], [3133.435546875, 2242.51513671875], [3122.865234375, 2446.27783203125]], ""xywhr"": [3241.430908203125, 2350.27294921875, 226.8659210205078, 204.0367431640625, 0.05182971432805061], ""area"": 46332.0}}]"
2025110411230035,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/97c16d39-Pic_2025_10_21_154340_74.jpeg,"[2543, 0, 494, 249]",84510.0,OK_S2,01000000,2,3,"{""red_spots"": 1, ""black_spots"": 2}","[{""class"": ""red_spots"", ""confidence"": 0.6075427532196045, ""obb"": {""xyxyxyxy"": [[3009.047119140625, 159.6224365234375], [3013.932861328125, 5.908638000488281], [2850.756591796875, 0.7222061157226562], [2845.870849609375, 154.43600463867188]], ""xywhr"": [2929.90185546875, 80.17231750488281, 163.2587890625, 153.79141235351562, 0.03177355229854584], ""area"": 25201.5}}, {""class"": ""black_spots"", ""confidence"": 0.47936761379241943, ""obb"": {""xyxyxyxy"": [[2746.759521484375, 119.10395812988281], [2749.093994140625, 71.33280944824219], [2695.267333984375, 68.70216369628906], [2692.932861328125, 116.47331237792969]], ""xywhr"": [2721.013427734375, 93.90306091308594, 53.89081573486328, 47.82816696166992, 0.048833657056093216], ""area"": 2601.0}}, {""class"": ""black_spots"", ""confidence"": 0.3310546278953552, ""obb"": {""xyxyxyxy"": [[2706.043701171875, 193.29359436035156], [2709.104248046875, 130.91773986816406], [2636.042236328125, 127.33277893066406], [2632.981689453125, 189.70863342285156]], ""xywhr"": [2671.04296875, 160.3131866455078, 73.15003967285156, 62.450897216796875, 0.0490279346704483], ""area"": 4606.0}}]"
2025110411230036,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/97c16d39-Pic_2025_10_21_154340_74.jpeg,"[0, 0, 3959, 2742]",5323028.5,NG,00000001,8,19,"{""scabs"": 5, ""black_spots"": 6, ""red_spots"": 8}","[{""class"": ""scabs"", ""confidence"": 0.6915158629417419, ""obb"": {""xyxyxyxy"": [[3382.942138671875, 2364.015625], [3392.340576171875, 2223.943359375], [3233.039306640625, 2213.2548828125], [3223.640869140625, 2353.3271484375]], ""xywhr"": [3307.99072265625, 2288.63525390625, 159.65936279296875, 140.3870086669922, 0.06699668616056442], ""area"": 22444.5}}, {""class"": ""black_spots"", ""confidence"": 0.6770802736282349, ""obb"": {""xyxyxyxy"": [[2266.393310546875, 1221.7142333984375], [2337.682861328125, 1221.5552978515625], [2337.516845703125, 1147.1026611328125], [2266.227294921875, 1147.2615966796875]], ""xywhr"": [2301.955078125, 1184.408447265625, 74.45272064208984, 71.28953552246094, 1.5685683488845825], ""area"": 5254.0}}, {""class"": ""red_spots"", ""confidence"": 0.6075427532196045, ""obb"": {""xyxyxyxy"": [[3009.047119140625, 159.6224365234375], [3013.932861328125, 5.908638000488281], [2850.756591796875, 0.7222061157226562], [2845.870849609375, 154.43600463867188]], ""xywhr"": [2929.90185546875, 80.17231750488281, 163.2587890625, 153.79141235351562, 0.03177355229854584], ""area"": 25201.5}}, {""class"": ""scabs"", ""confidence"": 0.5698573589324951, ""obb"": {""xyxyxyxy"": [[3260.05908203125, 2462.2197265625], [3266.3564453125, 2326.23779296875], [3129.38525390625, 2319.89453125], [3123.087890625, 2455.87646484375]], ""xywhr"": [3194.72216796875, 2391.05712890625, 137.11819458007812, 136.1276092529297, 0.04627661779522896], ""area"": 18674.0}}, {""class"": ""red_spots"", ""confidence"": 0.48076990246772766, ""obb"": {""xyxyxyxy"": [[3029.356201171875, 719.1617431640625], [3034.623779296875, 577.67529296875], [2901.789306640625, 572.7296142578125], [2896.521728515625, 714.216064453125]], ""xywhr"": [2965.57275390625, 645.9456787109375, 132.9263458251953, 141.58444213867188, 0.03721429780125618], ""area"": 18911.0}}, {""class"": ""black_spots"", ""confidence"": 0.47936761379241943, ""obb"": {""xyxyxyxy"": [[2746.759521484375, 119.10395812988281], [2749.093994140625, 71.33280944824219], [2695.267333984375, 68.70216369628906], [2692.932861328125, 116.47331237792969]], ""xywhr"": [2721.013427734375, 93.90306091308594, 53.89081573486328, 47.82816696166992, 0.048833657056093216], ""area"": 2601.0}}, {""class"": ""red_spots"", ""confidence"": 0.47283726930618286, ""obb"": {""xyxyxyxy"": [[887.8121337890625, 762.284912109375], [889.22216796875, 626.47802734375], [690.5245361328125, 624.4150390625], [689.114501953125, 760.221923828125]], ""xywhr"": [789.1683349609375, 693.3499755859375, 198.70834350585938, 135.8142547607422, 0.010382271371781826], ""area"": 26999.0}}, {""class"": ""black_spots"", ""confidence"": 0.4568156898021698, ""obb"": {""xyxyxyxy"": [[2483.063232421875, 2756.055419921875], [2485.718505859375, 2688.155029296875], [2420.831298828125, 2685.617431640625], [2418.176025390625, 2753.517822265625]], ""xywhr"": [2451.947265625, 2720.83642578125, 64.93693542480469, 67.95218658447266, 0.03908804804086685], ""area"": 4426.0}}, {""class"": ""red_spots"", ""confidence"": 0.4460453391075134, ""obb"": {""xyxyxyxy"": [[2253.580810546875, 1134.103271484375], [2258.220947265625, 944.775390625], [2096.743408203125, 940.81787109375], [2092.103271484375, 1130.145751953125]], ""xywhr"": [2175.162109375, 1037.4605712890625, 161.52615356445312, 189.38479614257812, 0.02450259029865265], ""area"": 30703.0}}, {""class"": ""scabs"", ""confidence"": 0.423448771238327, ""obb"": {""xyxyxyxy"": [[3181.56689453125, 593.8839721679688], [3184.14697265625, 470.58148193359375], [3057.09912109375, 467.92315673828125], [3054.51904296875, 591.2256469726562]], ""xywhr"": [3119.3330078125, 530.903564453125, 127.07560729980469, 123.32948303222656, 0.02092052437365055], ""area"": 15692.0}}, {""class"": ""black_spots"", ""confidence"": 0.40004655718803406, ""obb"": {""xyxyxyxy"": [[2694.003662109375, 2761.425048828125], [2698.461181640625, 2682.174560546875], [2613.206298828125, 2677.379150390625], [2608.748779296875, 2756.629638671875]], ""xywhr"": [2653.60498046875, 2719.402099609375, 85.38970947265625, 79.37581634521484, 0.056186072528362274], ""area"": 6777.0}}, {""class"": ""scabs"", ""confidence"": 0.3525936007499695, ""obb"": {""xyxyxyxy"": [[2641.82568359375, 1798.047119140625], [2660.52734375, 1522.800537109375], [2413.98828125, 1506.04931640625], [2395.28662109375, 1781.2958984375]], ""xywhr"": [2527.906982421875, 1652.0482177734375, 247.1073760986328, 275.8812561035156, 0.06784157454967499], ""area"": 68216.0}}, {""class"": ""red_spots"", ""confidence"": 0.33554014563560486, ""obb"": {""xyxyxyxy"": [[1208.1304931640625, 1113.64990234375], [1210.0604248046875, 999.6193237304688], [1011.7381591796875, 996.2626342773438], [1009.80810546875, 1110.293212890625]], ""xywhr"": [1109.934326171875, 1054.956298828125, 198.3507537841797, 114.04692077636719, 0.016923880204558372], ""area"": 22692.0}}, {""class"": ""black_spots"", ""confidence"": 0.3310546278953552, ""obb"": {""xyxyxyxy"": [[2706.043701171875, 193.29359436035156], [2709.104248046875, 130.91773986816406], [2636.042236328125, 127.33277893066406], [2632.981689453125, 189.70863342285156]], ""xywhr"": [2671.04296875, 160.3131866455078, 73.15003967285156, 62.450897216796875, 0.0490279346704483], ""area"": 4606.0}}, {""class"": ""red_spots"", ""confidence"": 0.2942027449607849, ""obb"": {""xyxyxyxy"": [[2746.87255859375, 680.1133422851562], [2750.13916015625, 554.4927368164062], [2635.3525390625, 551.5079956054688], [2632.0859375, 677.1286010742188]], ""xywhr"": [2691.112548828125, 615.8106689453125, 114.82552337646484, 125.6630859375, 0.025996405631303787], ""area"": 14437.5}}, {""class"": ""black_spots"", ""confidence"": 0.2920536398887634, ""obb"": {""xyxyxyxy"": [[786.188720703125, 634.0374755859375], [788.513427734375, 586.554931640625], [719.4215087890625, 583.1722412109375], [717.0968017578125, 630.65478515625]], ""xywhr"": [752.8051147460938, 608.6048583984375, 69.17472076416016, 47.539432525634766, 0.04892101138830185], ""area"": 3284.5}}, {""class"": ""red_spots"", ""confidence"": 0.28760814666748047, ""obb"": {""xyxyxyxy"": [[2644.188720703125, 763.3496704101562], [2645.370849609375, 647.3914184570312], [2467.505126953125, 645.5784301757812], [2466.322998046875, 761.5366821289062]], ""xywhr"": [2555.846923828125, 704.4640502929688, 177.8749237060547, 115.96427154541016, 0.01019267737865448], ""area"": 20650.0}}, {""class"": ""red_spots"", ""confidence"": 0.28124162554740906, ""obb"": {""xyxyxyxy"": [[1203.5069580078125, 1328.559814453125], [1203.9337158203125, 1215.18115234375], [1074.5950927734375, 1214.6943359375], [1074.1683349609375, 1328.072998046875]], ""xywhr"": [1139.051025390625, 1271.6270751953125, 129.3395233154297, 113.3793716430664, 0.003763795830309391], ""area"": 14641.5}}, {""class"": ""scabs"", ""confidence"": 0.2545022964477539, ""obb"": {""xyxyxyxy"": [[3349.42626953125, 2458.03076171875], [3359.99658203125, 2254.26806640625], [3133.435546875, 2242.51513671875], [3122.865234375, 2446.27783203125]], ""xywhr"": [3241.430908203125, 2350.27294921875, 226.8659210205078, 204.0367431640625, 0.05182971432805061], ""area"": 46332.0}}]"
2025110411230037,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/aa3fdf4c-Pic_2025_10_21_154623_151.jpeg,"[2082, 2671, 633, 329]",156222.5,NG,00000001,8,5,"{""red_spots"": 2, ""black_spots"": 3}","[{""class"": ""red_spots"", ""confidence"": 0.5646514892578125, ""obb"": {""xyxyxyxy"": [[2293.601318359375, 2745.239501953125], [2442.487548828125, 2744.266845703125], [2441.824951171875, 2642.840576171875], [2292.938720703125, 2643.813232421875]], ""xywhr"": [2367.713134765625, 2694.0400390625, 101.42820739746094, 148.88955688476562, 1.5642642974853516], ""area"": 15199.0}}, {""class"": ""black_spots"", ""confidence"": 0.41507744789123535, ""obb"": {""xyxyxyxy"": [[2404.9521484375, 2983.9990234375], [2406.6220703125, 2924.296875], [2337.4521484375, 2922.3623046875], [2335.7822265625, 2982.064453125]], ""xywhr"": [2371.2021484375, 2953.1806640625, 69.19683837890625, 59.72552490234375, 0.027963971719145775], ""area"": 4108.5}}, {""class"": ""black_spots"", ""confidence"": 0.325798362493515, ""obb"": {""xyxyxyxy"": [[2294.798828125, 2871.10595703125], [2297.583984375, 2824.38720703125], [2248.0458984375, 2821.43359375], [2245.2607421875, 2868.15234375]], ""xywhr"": [2271.42236328125, 2846.269775390625, 49.62590789794922, 46.801795959472656, 0.05954793095588684], ""area"": 2312.0}}, {""class"": ""black_spots"", ""confidence"": 0.31639713048934937, ""obb"": {""xyxyxyxy"": [[2590.299072265625, 2920.93017578125], [2594.245849609375, 2849.783203125], [2527.382568359375, 2846.07421875], [2523.435791015625, 2917.22119140625]], ""xywhr"": [2558.8408203125, 2883.502197265625, 66.96589660644531, 71.25643157958984, 0.055414121598005295], ""area"": 4769.0}}, {""class"": ""red_spots"", ""confidence"": 0.2718088626861572, ""obb"": {""xyxyxyxy"": [[2492.5341796875, 2886.904541015625], [2495.2431640625, 2758.173095703125], [2320.7578125, 2754.501220703125], [2318.048828125, 2883.232666015625]], ""xywhr"": [2406.64599609375, 2820.702880859375, 174.52392578125, 128.7599639892578, 0.021040741354227066], ""area"": 22432.0}}]"
2025110411230038,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/aa3fdf4c-Pic_2025_10_21_154623_151.jpeg,"[385, 2088, 422, 437]",122012.5,OK_S3,00100000,3,2,"{""scabs"": 1, ""red_spots"": 1}","[{""class"": ""scabs"", ""confidence"": 0.45334142446517944, ""obb"": {""xyxyxyxy"": [[678.1260986328125, 2468.3974609375], [681.596435546875, 2275.8544921875], [451.5942687988281, 2271.708984375], [448.1238708496094, 2464.251953125]], ""xywhr"": [564.8601684570312, 2370.05322265625, 230.03952026367188, 192.57412719726562, 0.018022026866674423], ""area"": 44402.0}}, {""class"": ""red_spots"", ""confidence"": 0.2698104679584503, ""obb"": {""xyxyxyxy"": [[550.3821411132812, 2269.917724609375], [550.4078979492188, 2139.966552734375], [392.12115478515625, 2139.935302734375], [392.0953369140625, 2269.886474609375]], ""xywhr"": [471.25164794921875, 2204.926513671875, 158.2867889404297, 129.95120239257812, 0.00019848873489536345], ""area"": 20540.0}}]"
2025110411230039,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/aa3fdf4c-Pic_2025_10_21_154623_151.jpeg,"[125, 25, 3937, 2729]",5218283.0,NG,00000001,8,17,"{""black_spots"": 2, ""scabs"": 6, ""red_spots"": 8, ""OK"": 1}","[{""class"": ""black_spots"", ""confidence"": 0.6534203290939331, ""obb"": {""xyxyxyxy"": [[1445.763916015625, 1295.3963623046875], [1448.702880859375, 1246.9664306640625], [1399.699951171875, 1243.9927978515625], [1396.760986328125, 1292.4227294921875]], ""xywhr"": [1422.73193359375, 1269.694580078125, 49.092952728271484, 48.51908493041992, 0.0606086291372776], ""area"": 2410.0}}, {""class"": ""scabs"", ""confidence"": 0.6336612701416016, ""obb"": {""xyxyxyxy"": [[3399.092041015625, 714.400146484375], [3401.637451171875, 559.183349609375], [3260.281494140625, 556.865234375], [3257.736083984375, 712.08203125]], ""xywhr"": [3329.686767578125, 635.6326904296875, 141.37518310546875, 155.2376708984375, 0.016397790983319283], ""area"": 22009.5}}, {""class"": ""red_spots"", ""confidence"": 0.5646514892578125, ""obb"": {""xyxyxyxy"": [[2293.601318359375, 2745.239501953125], [2442.487548828125, 2744.266845703125], [2441.824951171875, 2642.840576171875], [2292.938720703125, 2643.813232421875]], ""xywhr"": [2367.713134765625, 2694.0400390625, 101.42820739746094, 148.88955688476562, 1.5642642974853516], ""area"": 15199.0}}, {""class"": ""black_spots"", ""confidence"": 0.5522992610931396, ""obb"": {""xyxyxyxy"": [[2958.434326171875, 575.4479370117188], [2961.311767578125, 514.2603149414062], [2903.097900390625, 511.52252197265625], [2900.220458984375, 572.7101440429688]], ""xywhr"": [2930.76611328125, 543.4852294921875, 58.27811813354492, 61.25522994995117, 0.046995483338832855], ""area"": 3547.0}}, {""class"": ""scabs"", ""confidence"": 0.51947420835495, ""obb"": {""xyxyxyxy"": [[3092.329345703125, 1930.22021484375], [3098.356689453125, 1818.42822265625], [2967.708740234375, 1811.384033203125], [2961.681396484375, 1923.176025390625]], ""xywhr"": [3030.01904296875, 1870.8021240234375, 130.83755493164062, 111.95436096191406, 0.05386478453874588], ""area"": 14714.0}}, {""class"": ""red_spots"", ""confidence"": 0.48359420895576477, ""obb"": {""xyxyxyxy"": [[423.7177734375, 2436.458740234375], [427.0889892578125, 2216.590087890625], [224.08053588867188, 2213.477294921875], [220.7093505859375, 2433.345947265625]], ""xywhr"": [323.899169921875, 2324.968017578125, 203.03231811523438, 219.8943634033203, 0.015331569127738476], ""area"": 44672.0}}, {""class"": ""scabs"", ""confidence"": 0.45334142446517944, ""obb"": {""xyxyxyxy"": [[678.1260986328125, 2468.3974609375], [681.596435546875, 2275.8544921875], [451.5942687988281, 2271.708984375], [448.1238708496094, 2464.251953125]], ""xywhr"": [564.8601684570312, 2370.05322265625, 230.03952026367188, 192.57412719726562, 0.018022026866674423], ""area"": 44402.0}}, {""class"": ""red_spots"", ""confidence"": 0.4348934590816498, ""obb"": {""xyxyxyxy"": [[3143.322021484375, 491.009033203125], [3145.060791015625, 384.4622802734375], [2961.059326171875, 381.45989990234375], [2959.320556640625, 488.00665283203125]], ""xywhr"": [3052.190673828125, 436.2344665527344, 184.0257110595703, 106.56095886230469, 0.016315773129463196], ""area"": 19694.0}}, {""class"": ""scabs"", ""confidence"": 0.43040522933006287, ""obb"": {""xyxyxyxy"": [[2963.85791015625, 1873.9149169921875], [2972.4482421875, 1730.3670654296875], [2827.69873046875, 1721.7049560546875], [2819.1083984375, 1865.2528076171875]], ""xywhr"": [2895.7783203125, 1797.8099365234375, 145.00840759277344, 143.80462646484375, 0.05977160483598709], ""area"": 20808.0}}, {""class"": ""red_spots"", ""confidence"": 0.4228532612323761, ""obb"": {""xyxyxyxy"": [[999.6362915039062, 1877.822509765625], [1004.2651977539062, 1691.2744140625], [750.7428588867188, 1684.983642578125], [746.1139526367188, 1871.53173828125]], ""xywhr"": [875.1895751953125, 1781.403076171875, 253.6004180908203, 186.60543823242188, 0.024808095768094063], ""area"": 47307.0}}, {""class"": ""scabs"", ""confidence"": 0.38559624552726746, ""obb"": {""xyxyxyxy"": [[408.72222900390625, 2453.01708984375], [419.1141357421875, 2224.20361328125], [221.7339324951172, 2215.2392578125], [211.34205627441406, 2444.052734375]], ""xywhr"": [315.22808837890625, 2334.128173828125, 197.5836639404297, 229.0492706298828, 0.045385196805000305], ""area"": 45322.0}}, {""class"": ""red_spots"", ""confidence"": 0.3281730115413666, ""obb"": {""xyxyxyxy"": [[678.4296875, 1751.3082275390625], [681.67529296875, 1638.9100341796875], [583.523193359375, 1636.0758056640625], [580.277587890625, 1748.4739990234375]], ""xywhr"": [630.9764404296875, 1693.6920166015625, 98.19306945800781, 112.44498443603516, 0.028867751359939575], ""area"": 11032.5}}, {""class"": ""red_spots"", ""confidence"": 0.32771196961402893, ""obb"": {""xyxyxyxy"": [[2734.833984375, 1625.2418212890625], [2964.26611328125, 1622.6656494140625], [2963.15380859375, 1523.5941162109375], [2733.7216796875, 1526.1702880859375]], ""xywhr"": [2848.993896484375, 1574.41796875, 99.07784271240234, 229.44662475585938, 1.5595685243606567], ""area"": 22773.0}}, {""class"": ""OK"", ""confidence"": 0.27610263228416443, ""obb"": {""xyxyxyxy"": [[2650.9443359375, 833.5020141601562], [3456.05859375, 826.2316284179688], [3451.9873046875, 375.37152099609375], [2646.873046875, 382.6419677734375]], ""xywhr"": [3051.4658203125, 604.436767578125, 450.87841796875, 805.1470947265625, 1.561766266822815], ""area"": 363312.0}}, {""class"": ""red_spots"", ""confidence"": 0.2741594612598419, ""obb"": {""xyxyxyxy"": [[2771.361328125, 1790.599853515625], [2776.7958984375, 1609.618896484375], [2633.20361328125, 1605.306884765625], [2627.76904296875, 1786.287841796875]], ""xywhr"": [2702.282470703125, 1697.953369140625, 143.65707397460938, 181.06240844726562, 0.03001992218196392], ""area"": 25995.5}}, {""class"": ""red_spots"", ""confidence"": 0.2698104679584503, ""obb"": {""xyxyxyxy"": [[550.3821411132812, 2269.917724609375], [550.4078979492188, 2139.966552734375], [392.12115478515625, 2139.935302734375], [392.0953369140625, 2269.886474609375]], ""xywhr"": [471.25164794921875, 2204.926513671875, 158.2867889404297, 129.95120239257812, 0.00019848873489536345], ""area"": 20540.0}}, {""class"": ""scabs"", ""confidence"": 0.2669927179813385, ""obb"": {""xyxyxyxy"": [[3267.046875, 1904.447021484375], [3277.4140625, 1571.685546875], [2755.8955078125, 1555.437744140625], [2745.5283203125, 1888.19921875]], ""xywhr"": [3011.47119140625, 1729.9423828125, 521.771484375, 332.92279052734375, 0.031144941225647926], ""area"": 173986.0}}]"
2025110411230040,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/e6963a94-Pic_2025_10_21_154310_44.jpeg,"[2081, 2819, 1473, 81]",75364.5,OK_S2,01000000,2,0,{},[]
2025110411230041,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/e6963a94-Pic_2025_10_21_154310_44.jpeg,"[2435, 2442, 436, 325]",98660.5,OK_S3,00100000,3,0,{},[]
2025110411230042,/tmp/potato_inspection_system/data/test/project-3-at-2025-10-30-19-49-55a1bb93(1)/images/test/e6963a94-Pic_2025_10_21_154310_44.jpeg,"[122, 0, 3974, 2739]",5394765.5,NG,00000001,8,4,"{""red_spots"": 3, ""deformities"": 1}","[{""class"": ""red_spots"", ""confidence"": 0.6286525726318359, ""obb"": {""xyxyxyxy"": [[2906.78515625, 1674.7730712890625], [2907.62353515625, 1524.3399658203125], [2718.7822265625, 1523.2872314453125], [2717.94384765625, 1673.7203369140625]], ""xywhr"": [2812.78369140625, 1599.0301513671875, 188.844482421875, 150.43536376953125, 0.005574537441134453], ""area"": 28351.0}}, {""class"": ""red_spots"", ""confidence"": 0.4520716965198517, ""obb"": {""xyxyxyxy"": [[2941.246826171875, 2665.7919921875], [2944.945068359375, 2506.66455078125], [2829.347900390625, 2503.97802734375], [2825.649658203125, 2663.10546875]], ""xywhr"": [2885.29736328125, 2584.885009765625, 115.62849426269531, 159.17037963867188, 0.02323516644537449], ""area"": 18431.0}}, {""class"": ""red_spots"", ""confidence"": 0.2935275435447693, ""obb"": {""xyxyxyxy"": [[2786.75927734375, 1518.9874267578125], [2788.1240234375, 1377.4696044921875], [2634.84326171875, 1375.9915771484375], [2633.478515625, 1517.5093994140625]], ""xywhr"": [2710.80126953125, 1447.489501953125, 153.2880401611328, 141.52438354492188, 0.009642713703215122], ""area"": 21722.5}}, {""class"": ""deformities"", ""confidence"": 0.27748194336891174, ""obb"": {""xyxyxyxy"": [[3155.372314453125, 1682.83447265625], [3155.597900390625, 1293.848876953125], [2493.849365234375, 1293.465087890625], [2493.623779296875, 1682.45068359375]], ""xywhr"": [2824.61083984375, 1488.1497802734375, 661.748779296875, 388.9856262207031, 0.0005800178041681647], ""area"": 257518.0}}]"
